traceId,decision
d160b13235cf46aaa6456b5391d256d6.41.16445220278515013,False
845ca7f79d37432d809c1d271bff6419.43.16457780238081333,False
e3a227d671114d5f84183af69c7f2004.37.16445020089680333,False
69f7c06d74384605b6c2145c654b8d4c.40.16441177929001645,False
3453ca5c4528427587f32cd7f6ca5b73.36.16440874200460151,False
f4750c948a1a4f84a1fcfbdbb1b2d96e.37.16458068036340021,False
e3a227d671114d5f84183af69c7f2004.45.16445041085380345,False
6974acb9e1e141e1802ff981d9df24e1.38.16441646760213525,False
e4b32b9444334028886e54649f71e3c1.41.16451110174879725,False
342805eb5b484d26a1d10e6c31dfc878.37.16441089402980721,False
342805eb5b484d26a1d10e6c31dfc878.41.16441096256250755,False
1b71fe2c5bf446ce951c1c5ea58b9065.40.16458516074410013,True
192cb011af7c448dbc98085b2b5cd3f4.45.16450843375610065,False
2e675902ffcf4d1f88a13d01f075afd6.39.16436600407176599,False
845ca7f79d37432d809c1d271bff6419.46.16457843777593993,False
5f94187428ef4c8e887c707537ed8023.45.16450871604980021,False
7553b0fa0218482bba3d6c90e4f91d6c.45.16450989340300403,False
34e6e19354b04d9ab67cb658fc3df19f.40.16436541919516191,False
6c4411ff34ab4fc9be270a86ec9c9fba.41.16450885804060015,False
6c4411ff34ab4fc9be270a86ec9c9fba.36.16451116073800095,False
e3a227d671114d5f84183af69c7f2004.36.16445141109590379,False
34968177ab304796b14ce6ae31f4a942.35.16445169376750709,False
6c4411ff34ab4fc9be270a86ec9c9fba.35.16451019099660067,False
342805eb5b484d26a1d10e6c31dfc878.42.16441111766500783,False
7553b0fa0218482bba3d6c90e4f91d6c.45.16450927773850223,False
1ff4e233a2074539a924f742b5ebfcbf.39.16440819185390181,False
342805eb5b484d26a1d10e6c31dfc878.39.16441076699770649,False
d160b13235cf46aaa6456b5391d256d6.36.16445079719224967,True
9436f09cdf5041aebfe8366490cf8c39.35.16440819302388195,False
40c92ef0dafa45d3ac2e737789359166.38.16457753759261355,False
0693f4fb52ee4aec9bdb824c99e0e4e0.43.16450824358580015,False
845ca7f79d37432d809c1d271bff6419.44.16457732858337887,False
e3a227d671114d5f84183af69c7f2004.44.16445145791010415,True
0ac2537d09034b85959bb2649c604711.39.16445003442210121,False
6974acb9e1e141e1802ff981d9df24e1.39.16445061101196037,False
40c92ef0dafa45d3ac2e737789359166.39.16457853230451537,False
7553b0fa0218482bba3d6c90e4f91d6c.39.16450963075890337,False
b3911a0c1f804406943e09033500c6e7.44.16458079884420053,False
2ba46c06939c4b0cac68ad1af6e9c919.44.16457711008510085,False
69f7c06d74384605b6c2145c654b8d4c.42.16441102527833409,False
342805eb5b484d26a1d10e6c31dfc878.39.16441106047040773,False
342805eb5b484d26a1d10e6c31dfc878.40.16440938305480269,False
e3a227d671114d5f84183af69c7f2004.36.16445011286680305,False
f10c6565e8314627862d4417c7467c4f.40.16458945426910081,True
342805eb5b484d26a1d10e6c31dfc878.36.16441060483660641,False
579cab95a9df417d8dc784cdf6538d5d.40.16450824284430001,False
99cb9a9f360d4336a9e43e5a424fd355.42.16450882708010017,False
7553b0fa0218482bba3d6c90e4f91d6c.36.16450977642670407,False
2e675902ffcf4d1f88a13d01f075afd6.41.16436734897879113,False
2e675902ffcf4d1f88a13d01f075afd6.41.16440842386468003,False
69f7c06d74384605b6c2145c654b8d4c.47.16436718291436223,False
9436f09cdf5041aebfe8366490cf8c39.43.16441112191909317,False
e3a227d671114d5f84183af69c7f2004.40.16445043911010359,False
6974acb9e1e141e1802ff981d9df24e1.43.16445058847295535,False
2ba46c06939c4b0cac68ad1af6e9c919.44.16457882490550121,False
34968177ab304796b14ce6ae31f4a942.41.16445172877180709,False
579cab95a9df417d8dc784cdf6538d5d.45.16450824412510001,False
d160b13235cf46aaa6456b5391d256d6.38.16445060777324777,False
5f94187428ef4c8e887c707537ed8023.42.16450952996670095,False
2e675902ffcf4d1f88a13d01f075afd6.39.16441150284387589,False
2e675902ffcf4d1f88a13d01f075afd6.41.16441180636654559,False
8e8b045196864e13a0eab4a023937783.41.16441971120470553,False
5f94187428ef4c8e887c707537ed8023.41.16451067879110179,False
0ac2537d09034b85959bb2649c604711.36.16444976254710059,False
2078523f8faa4240a11f38c4eea1f9c6.44.16459579635580063,True
40c92ef0dafa45d3ac2e737789359166.36.16457611413051097,False
2e675902ffcf4d1f88a13d01f075afd6.40.16436470936764885,False
2e675902ffcf4d1f88a13d01f075afd6.44.16440809615630633,False
2e675902ffcf4d1f88a13d01f075afd6.42.16436731078029123,False
4f2ca34ee5c84c03856a87eb4ac87592.46.16457187713090187,False
0ac2537d09034b85959bb2649c604711.41.16441663409450041,False
8658ac688bcf4cf39e7c5ada757e8bd9.39.16457371682660607,True
2e675902ffcf4d1f88a13d01f075afd6.46.16440807162800345,False
34e6e19354b04d9ab67cb658fc3df19f.47.16441075494323761,False
da02dfa381784be1985930e266c39fd6.45.16459789269710041,False
4f2ca34ee5c84c03856a87eb4ac87592.43.16457500142417421,True
34968177ab304796b14ce6ae31f4a942.38.16444999361210447,False
2e675902ffcf4d1f88a13d01f075afd6.39.16440821665593071,False
40c92ef0dafa45d3ac2e737789359166.41.16457653969581081,False
3137e95996e042a1ae0717cf0bcee243.37.16460112814270585,True
2e675902ffcf4d1f88a13d01f075afd6.41.16440818734912655,False
7553b0fa0218482bba3d6c90e4f91d6c.45.16450933185890239,False
4f2ca34ee5c84c03856a87eb4ac87592.45.16457198399500781,False
d0ca2d7cc78c45c6bcdfe157c2c2ac92.38.16445194536620451,False
74f630d380e34835a9e88330140f7073.42.16441653807421023,False
e3a227d671114d5f84183af69c7f2004.38.16445156873040405,False
9436f09cdf5041aebfe8366490cf8c39.43.16440873427398655,False
845ca7f79d37432d809c1d271bff6419.41.16457753355720723,False
0ac2537d09034b85959bb2649c604711.45.16444987193540079,False
9436f09cdf5041aebfe8366490cf8c39.36.16440871332668443,False
9436f09cdf5041aebfe8366490cf8c39.36.16440930708748641,False
7553b0fa0218482bba3d6c90e4f91d6c.41.16451013318670511,False
b7fabc9d47794091b11bdcf3ed250261.46.16441807110461287,False
342805eb5b484d26a1d10e6c31dfc878.45.16441086625010749,False
61c4cd9551ee4cbeaf9c40ad7e28aadf.42.16459121353330157,True
9436f09cdf5041aebfe8366490cf8c39.44.16440960777449093,False
2078523f8faa4240a11f38c4eea1f9c6.40.16459578257680049,False
2e675902ffcf4d1f88a13d01f075afd6.38.16441133212373131,False
61c4cd9551ee4cbeaf9c40ad7e28aadf.35.16458997633440031,True
42f1eba66b704d55bf8a1396886de63f.38.16459576020301683,False
40c92ef0dafa45d3ac2e737789359166.39.16457748724191349,False
2e675902ffcf4d1f88a13d01f075afd6.39.16441116691381091,False
7a7ed953d7bc4f678e36c744c4345d3e.44.16441659451390065,False
99cb9a9f360d4336a9e43e5a424fd355.38.16450955624270113,False
74f630d380e34835a9e88330140f7073.47.16441992262532447,False
74f630d380e34835a9e88330140f7073.38.16441844146121717,False
7553b0fa0218482bba3d6c90e4f91d6c.40.16450921262940211,True
2e675902ffcf4d1f88a13d01f075afd6.39.16441086571917809,False
0ac2537d09034b85959bb2649c604711.42.16441661735890055,False
3453ca5c4528427587f32cd7f6ca5b73.39.16441072568590435,False
40c92ef0dafa45d3ac2e737789359166.37.16457692430241133,False
2e675902ffcf4d1f88a13d01f075afd6.45.16441149903848041,False
f10c6565e8314627862d4417c7467c4f.43.16458945090750095,True
f4750c948a1a4f84a1fcfbdbb1b2d96e.38.16458097685900043,True
9436f09cdf5041aebfe8366490cf8c39.44.16440871319038711,False
2e675902ffcf4d1f88a13d01f075afd6.41.16436467021404877,False
a888e214b2014e78ae60985013d3e987.40.16441169892530335,False
2e675902ffcf4d1f88a13d01f075afd6.43.16441155888859163,False
a888e214b2014e78ae60985013d3e987.35.16441132278700335,False
34968177ab304796b14ce6ae31f4a942.35.16445149519310649,False
b7fabc9d47794091b11bdcf3ed250261.47.16445215291447891,False
6974acb9e1e141e1802ff981d9df24e1.41.16441666655483881,False
61c4cd9551ee4cbeaf9c40ad7e28aadf.40.16459254247310675,False
9436f09cdf5041aebfe8366490cf8c39.40.16440847073488359,False
9436f09cdf5041aebfe8366490cf8c39.44.16441115180879421,False
3453ca5c4528427587f32cd7f6ca5b73.45.16441095792170481,False
342805eb5b484d26a1d10e6c31dfc878.38.16441057146430587,False
e3a227d671114d5f84183af69c7f2004.44.16444966941860195,False
281c37d06d01405aaf7fa1d2d7838585.39.16450948610891841,False
58400f84a2f34135bb278e60f6d85325.44.16459214720760247,True
e3a227d671114d5f84183af69c7f2004.45.16445044251300355,False
2e675902ffcf4d1f88a13d01f075afd6.45.16436520235175743,False
bd8d3b2224d3451a9b8de59256921a82.39.16458569962040163,True
b44919f1e3924ba59af0ea02c029c9b1.37.16457272998250009,True
34968177ab304796b14ce6ae31f4a942.37.16445176650460775,False
34e6e19354b04d9ab67cb658fc3df19f.45.16441068625943999,False
8e8b045196864e13a0eab4a023937783.38.16441788152000153,False
e4b32b9444334028886e54649f71e3c1.41.16451116353930661,False
6974acb9e1e141e1802ff981d9df24e1.46.16441635279143367,False
81d1de16d4174ab2858533502c163935.45.16450832864750041,False
61c4cd9551ee4cbeaf9c40ad7e28aadf.39.16458990328200023,True
21652019f9134706a7d3ea74c780c32d.45.16441860145393329,False
4f2ca34ee5c84c03856a87eb4ac87592.39.16457384807143331,False
d0ca2d7cc78c45c6bcdfe157c2c2ac92.45.16445086719920421,False
74f630d380e34835a9e88330140f7073.39.16441821340831629,False
9436f09cdf5041aebfe8366490cf8c39.40.16441134789429459,False
1ff4e233a2074539a924f742b5ebfcbf.39.16440981823540337,False
34968177ab304796b14ce6ae31f4a942.40.16445183605760695,False
2e675902ffcf4d1f88a13d01f075afd6.45.16440836238946125,False
2e675902ffcf4d1f88a13d01f075afd6.37.16440832208314793,False
342805eb5b484d26a1d10e6c31dfc878.38.16441071055100633,False
34968177ab304796b14ce6ae31f4a942.39.16445031831780527,False
34968177ab304796b14ce6ae31f4a942.44.16444974254720337,False
2e675902ffcf4d1f88a13d01f075afd6.44.16436542604196169,False
2e675902ffcf4d1f88a13d01f075afd6.44.16440804828649709,False
3453ca5c4528427587f32cd7f6ca5b73.41.16441066958640435,False
74f630d380e34835a9e88330140f7073.39.16445142591650101,False
9436f09cdf5041aebfe8366490cf8c39.36.16441175936329697,True
d0ca2d7cc78c45c6bcdfe157c2c2ac92.43.16441643239700053,False
9436f09cdf5041aebfe8366490cf8c39.40.16441160031149727,False
81d1de16d4174ab2858533502c163935.43.16450831766490003,False
6c4411ff34ab4fc9be270a86ec9c9fba.40.16450910288710021,True
81d1de16d4174ab2858533502c163935.43.16450840726130519,False
b44919f1e3924ba59af0ea02c029c9b1.41.16457718858020043,False
0ac2537d09034b85959bb2649c604711.37.16441659725150039,True
7553b0fa0218482bba3d6c90e4f91d6c.36.16450861644820031,False
342805eb5b484d26a1d10e6c31dfc878.41.16441084545910719,False
34968177ab304796b14ce6ae31f4a942.35.16445190013500749,False
2827d95848a54704a80ca19e93e8a484.38.16450986069320077,False
9436f09cdf5041aebfe8366490cf8c39.37.16441143465319515,False
9436f09cdf5041aebfe8366490cf8c39.43.16441161527689709,False
5117eebf0b644cb7abe714c041f95c49.44.16458080716360195,False
3453ca5c4528427587f32cd7f6ca5b73.38.16441123914970543,False
2e675902ffcf4d1f88a13d01f075afd6.44.16441077115666741,True
81d1de16d4174ab2858533502c163935.40.16450845430910807,False
a724f91ea7d14795b5c5b098f67ef9e8.46.16459655728101059,True
40c92ef0dafa45d3ac2e737789359166.43.16457534336740801,False
9436f09cdf5041aebfe8366490cf8c39.35.16440835857688293,False
845ca7f79d37432d809c1d271bff6419.43.16458005490509459,False
d160b13235cf46aaa6456b5391d256d6.44.16445060873874759,False
5f94187428ef4c8e887c707537ed8023.37.16450961431720099,False
281c37d06d01405aaf7fa1d2d7838585.45.16450961357551975,False
f4c0940344fd43479097981d895d7d58.40.16440942831122585,False
342805eb5b484d26a1d10e6c31dfc878.40.16441062688770641,False
0693f4fb52ee4aec9bdb824c99e0e4e0.44.16450835769900795,False
34968177ab304796b14ce6ae31f4a942.44.16445157039850667,False
40c92ef0dafa45d3ac2e737789359166.35.16457386751340285,True
8e8b045196864e13a0eab4a023937783.43.16441799262540267,False
9436f09cdf5041aebfe8366490cf8c39.41.16440858791768551,False
7553b0fa0218482bba3d6c90e4f91d6c.36.16451040869340543,False
0ac2537d09034b85959bb2649c604711.37.16441633678540017,False
acac7beb9c804eb09ca311a7465d310a.39.16457587740620047,False
9436f09cdf5041aebfe8366490cf8c39.35.16441081390249371,False
bd8d3b2224d3451a9b8de59256921a82.43.16458588678140177,True
e3a227d671114d5f84183af69c7f2004.36.16445018250520317,False
2116fc1c4fb34455b573a3373fe6dfe9.46.16440604449284273,False
d191ea4d867c4663a4c3efe3db67fb33.38.16457204216330065,False
34968177ab304796b14ce6ae31f4a942.41.16444992853970415,False
9436f09cdf5041aebfe8366490cf8c39.39.16441142338939471,False
9436f09cdf5041aebfe8366490cf8c39.37.16440935619738877,False
d0ca2d7cc78c45c6bcdfe157c2c2ac92.39.16445043515620347,False
5f94187428ef4c8e887c707537ed8023.40.16450890792510037,False
5f94187428ef4c8e887c707537ed8023.44.16451069626950183,False
9436f09cdf5041aebfe8366490cf8c39.38.16440856981528365,False
42f1eba66b704d55bf8a1396886de63f.40.16459685651962515,True
c682ded083b842b5a12ee878b139a9ee.39.16450907291390085,False
9436f09cdf5041aebfe8366490cf8c39.36.16441102853119127,False
e3a227d671114d5f84183af69c7f2004.39.16445003429180291,True
d160b13235cf46aaa6456b5391d256d6.41.16445049598594781,False
2e675902ffcf4d1f88a13d01f075afd6.43.16440826598223993,False
f4c0940344fd43479097981d895d7d58.47.16440824684262389,False
1ff4e233a2074539a924f742b5ebfcbf.46.16440962934430281,False
69f7c06d74384605b6c2145c654b8d4c.44.16441064254810789,False
2827d95848a54704a80ca19e93e8a484.39.16451075553350123,False
5d9c433ed0f146ae823a2618813ee770.44.16441871945892647,False
34e6e19354b04d9ab67cb658fc3df19f.42.16436531072256177,False
7553b0fa0218482bba3d6c90e4f91d6c.44.16450861147580017,False
63d089d61676440ba7cd86834a47a404.43.16440945108226241,False
4f2ca34ee5c84c03856a87eb4ac87592.41.16457374507523335,False
7553b0fa0218482bba3d6c90e4f91d6c.41.16450891725060119,False
34968177ab304796b14ce6ae31f4a942.38.16445007548760485,False
5d9c433ed0f146ae823a2618813ee770.38.16441870311022597,False
d191ea4d867c4663a4c3efe3db67fb33.45.16457184581900001,False
2e675902ffcf4d1f88a13d01f075afd6.37.16440845161238467,False
9436f09cdf5041aebfe8366490cf8c39.44.16440925220528843,False
0ac2537d09034b85959bb2649c604711.41.16444978874760067,False
34e6e19354b04d9ab67cb658fc3df19f.43.16440919426088301,False
a888e214b2014e78ae60985013d3e987.41.16441127499720327,False
2e675902ffcf4d1f88a13d01f075afd6.39.16436449324904721,False
579cab95a9df417d8dc784cdf6538d5d.39.16450836882030015,False
b44919f1e3924ba59af0ea02c029c9b1.37.16457893318280105,True
63d089d61676440ba7cd86834a47a404.46.16440962216246611,False
9436f09cdf5041aebfe8366490cf8c39.35.16440843409308383,False
34968177ab304796b14ce6ae31f4a942.40.16445137973040579,False
7553b0fa0218482bba3d6c90e4f91d6c.45.16450986883310383,False
2827d95848a54704a80ca19e93e8a484.35.16451120658310115,False
61c4cd9551ee4cbeaf9c40ad7e28aadf.35.16459208391580497,True
40c92ef0dafa45d3ac2e737789359166.36.16457848951681563,False
5d9c433ed0f146ae823a2618813ee770.46.16442010416074079,False
9436f09cdf5041aebfe8366490cf8c39.38.16441160570579635,False
2e675902ffcf4d1f88a13d01f075afd6.46.16436723886278929,False
40c92ef0dafa45d3ac2e737789359166.41.16457836916691471,False
a888e214b2014e78ae60985013d3e987.36.16441159865150359,True
40c92ef0dafa45d3ac2e737789359166.42.16457853175981527,False
2827d95848a54704a80ca19e93e8a484.42.16451066399480141,False
2e675902ffcf4d1f88a13d01f075afd6.37.16441120963011227,False
40c92ef0dafa45d3ac2e737789359166.38.16457848266351511,False
2e675902ffcf4d1f88a13d01f075afd6.46.16440814592121685,False
a84092e18dba456895f543e63f19633c.10467.16440658548104649,False
342805eb5b484d26a1d10e6c31dfc878.39.16440825052600185,False
40c92ef0dafa45d3ac2e737789359166.35.16457732697861253,False
5f94187428ef4c8e887c707537ed8023.45.16450984531560113,False
5f94187428ef4c8e887c707537ed8023.36.16451066062580225,False
9436f09cdf5041aebfe8366490cf8c39.40.16441092449419281,False
e3a227d671114d5f84183af69c7f2004.38.16444966981590191,False
7553b0fa0218482bba3d6c90e4f91d6c.39.16451014038840497,False
34e6e19354b04d9ab67cb658fc3df19f.42.16436769427147495,False
d0ca2d7cc78c45c6bcdfe157c2c2ac92.41.16445023245170279,False
9436f09cdf5041aebfe8366490cf8c39.39.16440957518448987,False
9436f09cdf5041aebfe8366490cf8c39.44.16440822958958223,True
9436f09cdf5041aebfe8366490cf8c39.35.16440870237318709,False
9436f09cdf5041aebfe8366490cf8c39.36.16440968989638881,False
b6d6cf5399e6490c917a543d94eb1b4f.39.16460122307320001,False
e4b32b9444334028886e54649f71e3c1.45.16451020781474245,False
9436f09cdf5041aebfe8366490cf8c39.42.16441145977139447,True
b7fabc9d47794091b11bdcf3ed250261.38.16441906001791531,False
9436f09cdf5041aebfe8366490cf8c39.41.16441132378719471,False
6692efadd594462184c97e5b0b129009.44.16458867534140369,False
40c92ef0dafa45d3ac2e737789359166.43.16457218991530079,False
e3a227d671114d5f84183af69c7f2004.39.16444986569020233,False
7553b0fa0218482bba3d6c90e4f91d6c.45.16450892716400109,False
5f94187428ef4c8e887c707537ed8023.40.16450922257200065,False
e3a227d671114d5f84183af69c7f2004.40.16445038256120349,False
2e675902ffcf4d1f88a13d01f075afd6.43.16441075068516713,False
7553b0fa0218482bba3d6c90e4f91d6c.39.16451056473830591,False
2827d95848a54704a80ca19e93e8a484.40.16450960692290061,False
2e675902ffcf4d1f88a13d01f075afd6.46.16440846745259091,False
e4b32b9444334028886e54649f71e3c1.41.16451117049170681,False
9436f09cdf5041aebfe8366490cf8c39.39.16440841312708219,False
21652019f9134706a7d3ea74c780c32d.40.16441636896292149,False
3137e95996e042a1ae0717cf0bcee243.43.16460134053200585,False
7553b0fa0218482bba3d6c90e4f91d6c.41.16451005429530493,False
2e675902ffcf4d1f88a13d01f075afd6.46.16441095851148547,False
2e675902ffcf4d1f88a13d01f075afd6.42.16436702844158781,False
2e675902ffcf4d1f88a13d01f075afd6.37.16440810935460915,False
0724d8a8e2ea475e9bfb91ca5d57ff73.37.16451043260422525,False
21652019f9134706a7d3ea74c780c32d.39.16441873028373407,False
2e675902ffcf4d1f88a13d01f075afd6.46.16441183186744659,False
9436f09cdf5041aebfe8366490cf8c39.38.16440944620118867,False
40c92ef0dafa45d3ac2e737789359166.42.16457587851841013,False
2e675902ffcf4d1f88a13d01f075afd6.37.16436755625329251,False
7553b0fa0218482bba3d6c90e4f91d6c.44.16451083298470651,False
7553b0fa0218482bba3d6c90e4f91d6c.37.16450984185820377,False
6974acb9e1e141e1802ff981d9df24e1.45.16441975525147559,False
e3a227d671114d5f84183af69c7f2004.42.16445020866340305,False
40c92ef0dafa45d3ac2e737789359166.38.16457204746000059,False
9436f09cdf5041aebfe8366490cf8c39.41.16441172597969889,False
2e675902ffcf4d1f88a13d01f075afd6.46.16441139001664681,False
7553b0fa0218482bba3d6c90e4f91d6c.44.16451126015220741,False
9436f09cdf5041aebfe8366490cf8c39.39.16440938349468869,False
40c92ef0dafa45d3ac2e737789359166.39.16457266406870089,False
40c92ef0dafa45d3ac2e737789359166.41.16457707100241175,False
e3a227d671114d5f84183af69c7f2004.41.16445018141840337,True
b44919f1e3924ba59af0ea02c029c9b1.40.16457291118630007,True
9436f09cdf5041aebfe8366490cf8c39.44.16440951997669059,False
74f630d380e34835a9e88330140f7073.47.16441865464891879,False
61c4cd9551ee4cbeaf9c40ad7e28aadf.37.16458965318710009,True
9436f09cdf5041aebfe8366490cf8c39.36.16441132923539233,False
34e6e19354b04d9ab67cb658fc3df19f.40.16436489365285841,False
8e8b045196864e13a0eab4a023937783.42.16441738254430011,False
99cb9a9f360d4336a9e43e5a424fd355.38.16450955998380115,False
6974acb9e1e141e1802ff981d9df24e1.40.16441825892885409,False
5d9c433ed0f146ae823a2618813ee770.44.16441706524421241,False
e3a227d671114d5f84183af69c7f2004.41.16444966489280195,False
9436f09cdf5041aebfe8366490cf8c39.36.16441178757169719,False
6974acb9e1e141e1802ff981d9df24e1.46.16441979326737485,False
f4c0940344fd43479097981d895d7d58.38.16436637322010921,False
480a80f576914a47a99db1a7e0bc37bd.38.16450824846650001,False
f4c0940344fd43479097981d895d7d58.44.16440960275252561,False
342805eb5b484d26a1d10e6c31dfc878.40.16441086266800739,False
e4b32b9444334028886e54649f71e3c1.42.16450873310232163,False
2e675902ffcf4d1f88a13d01f075afd6.41.16436506897015529,False
d0ca2d7cc78c45c6bcdfe157c2c2ac92.38.16445017317350241,False
34e6e19354b04d9ab67cb658fc3df19f.42.16436482361755851,False
f4750c948a1a4f84a1fcfbdbb1b2d96e.44.16458499530360043,True
5d9c433ed0f146ae823a2618813ee770.38.16441730376961491,False
f10c6565e8314627862d4417c7467c4f.45.16459025706520121,False
342805eb5b484d26a1d10e6c31dfc878.43.16440816028720133,False
2827d95848a54704a80ca19e93e8a484.42.16450863001800011,False
6c4411ff34ab4fc9be270a86ec9c9fba.43.16450946443170033,False
9436f09cdf5041aebfe8366490cf8c39.37.16441166239579771,False
9436f09cdf5041aebfe8366490cf8c39.41.16441177266439921,False
21652019f9134706a7d3ea74c780c32d.41.16441979519133913,False
d0ca2d7cc78c45c6bcdfe157c2c2ac92.42.16445210254830495,False
40c92ef0dafa45d3ac2e737789359166.44.16457493837760763,True
e3a227d671114d5f84183af69c7f2004.39.16444991922470245,False
40c92ef0dafa45d3ac2e737789359166.42.16457730210541255,False
d191ea4d867c4663a4c3efe3db67fb33.42.16457478727730155,False
0724d8a8e2ea475e9bfb91ca5d57ff73.41.16451028112092229,False
e4b32b9444334028886e54649f71e3c1.42.16450976074051003,False
8658ac688bcf4cf39e7c5ada757e8bd9.47.16457426835180789,True
21652019f9134706a7d3ea74c780c32d.38.16441701204442411,False
99cb9a9f360d4336a9e43e5a424fd355.41.16451043357330187,False
34e6e19354b04d9ab67cb658fc3df19f.39.16436516249896061,False
3453ca5c4528427587f32cd7f6ca5b73.38.16441107595280509,False
81d1de16d4174ab2858533502c163935.43.16450842555660625,False
845ca7f79d37432d809c1d271bff6419.43.16457606954791135,False
7a7ed953d7bc4f678e36c744c4345d3e.38.16445069257130099,False
2e675902ffcf4d1f88a13d01f075afd6.46.16440825851873761,False
